case_id,origin,case_dir,status,problems,missing_files,shape_consistent,spacing_consistent,affine_consistent,reference_shape,reference_spacing,reference_affine_hash,label_shape,label_spacing,label_values,invalid_label_values,label_0_voxels,label_1_voxels,label_2_voxels,label_3_voxels,label_4_voxels,et_voxels,tc_voxels,wt_voxels,has_et,voxel_volume_mm3,et_volume_mm3,tc_volume_mm3,wt_volume_mm3,t1n_path,t1n_shape,t1n_spacing,t1n_nonzero_voxels,t1n_mean,t1n_std,t1n_min,t1n_p01,t1n_median,t1n_p99,t1n_max,t1c_path,t1c_shape,t1c_spacing,t1c_nonzero_voxels,t1c_mean,t1c_std,t1c_min,t1c_p01,t1c_median,t1c_p99,t1c_max,t2w_path,t2w_shape,t2w_spacing,t2w_nonzero_voxels,t2w_mean,t2w_std,t2w_min,t2w_p01,t2w_median,t2w_p99,t2w_max,t2f_path,t2f_shape,t2f_spacing,t2f_nonzero_voxels,t2f_mean,t2f_std,t2f_min,t2f_p01,t2f_median,t2f_p99,t2f_max
BraTS-GLI-02797-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02797-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7205705,0,9764,46,5517,46,5563,15327,True,1.0,46.0,5563.0,15327.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02797-101/BraTS-GLI-02797-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1266555,1635.6903076171875,381.2137756347656,402.19677734375,733.7523803710938,1731.3968505859375,2206.7099609375,3631.646240234375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02797-101/BraTS-GLI-02797-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1266555,1963.373046875,586.8373413085938,492.978515625,869.0599365234375,1968.6591796875,4639.53662109375,7911.5537109375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02797-101/BraTS-GLI-02797-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1266555,839.1068725585938,449.6130676269531,84.01123046875,251.90444946289062,664.504638671875,2337.035888671875,2598.87890625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02797-101/BraTS-GLI-02797-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1266555,472.3968505859375,169.3167724609375,54.3651123046875,90.5230941772461,490.20166015625,835.4077758789062,1288.654541015625
BraTS-GLI-02798-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7217935,0,1614,0,1483,0,1483,3097,False,1.0,0.0,1483.0,3097.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-100/BraTS-GLI-02798-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1622377,1929.10888671875,889.5767822265625,6.053781476111908e-07,0.17505097389221191,2095.912841796875,3181.751953125,3500.39306640625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-100/BraTS-GLI-02798-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1583124,2484.994384765625,876.483154296875,5.207955837249756e-06,7.116042613983154,2618.798095703125,4517.0654296875,9128.9892578125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-100/BraTS-GLI-02798-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1479186,1055.3846435546875,435.6468200683594,0.0006412584334611893,33.22859191894531,981.7628173828125,2471.749267578125,3248.615966796875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-100/BraTS-GLI-02798-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1479213,999.9999389648438,392.1769714355469,1.4704851309943479e-05,13.45374584197998,1081.4725341796875,1556.3739013671875,2083.990234375
BraTS-GLI-02798-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7217331,0,1789,0,1912,0,1912,3701,False,1.0,0.0,1912.0,3701.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-101/BraTS-GLI-02798-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1463497,2086.697998046875,463.294677734375,334.567138671875,790.2229614257812,2199.550537109375,2792.420654296875,4306.1689453125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-101/BraTS-GLI-02798-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1463497,2247.546875,594.5029296875,366.9453125,821.94384765625,2292.0791015625,4591.1923828125,8031.49072265625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-101/BraTS-GLI-02798-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1463497,932.4905395507812,512.7054443359375,94.006103515625,161.21653747558594,776.03759765625,2738.359619140625,3458.4501953125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02798-101/BraTS-GLI-02798-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1463497,1000.0,377.1233825683594,114.9577865600586,178.00869750976562,1015.7183227539062,1769.339599609375,2906.22314453125
BraTS-GLI-02799-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7154504,0,15021,225,51282,225,51507,66528,True,1.0,225.0,51507.0,66528.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-100/BraTS-GLI-02799-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1438740,2328.257080078125,692.5597534179688,0.0004988996661268175,109.71980285644531,2532.967041015625,3245.147216796875,5030.54296875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-100/BraTS-GLI-02799-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1438740,2572.65283203125,792.4945068359375,0.0005999900167807937,159.90565490722656,2723.03466796875,5083.2373046875,9354.982421875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-100/BraTS-GLI-02799-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1438740,1229.677734375,730.2935791015625,4.18869785789866e-05,45.72442626953125,954.1784057617188,3407.270751953125,3743.525390625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-100/BraTS-GLI-02799-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1438732,671.1260986328125,264.3399353027344,9.826469613472e-05,20.749719619750977,699.5555419921875,1215.958740234375,1925.31884765625
BraTS-GLI-02799-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7158617,0,12053,74,50288,74,50362,62415,True,1.0,74.0,50362.0,62415.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-101/BraTS-GLI-02799-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1406117,2682.67724609375,814.9581909179688,686.814453125,1018.1088256835938,2828.352783203125,3889.751220703125,4930.814453125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-101/BraTS-GLI-02799-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1406117,1767.16748046875,610.3718872070312,369.0908203125,595.4620971679688,1806.046875,3979.01123046875,6556.40625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-101/BraTS-GLI-02799-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1406117,1629.766357421875,729.4338989257812,154.052734375,502.21551513671875,1366.8759765625,3800.421630859375,4275.2294921875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02799-101/BraTS-GLI-02799-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1406117,693.0965576171875,270.3346862792969,53.9688720703125,90.5215835571289,726.5330810546875,1200.9332275390625,2025.40478515625
BraTS-GLI-02800-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7166419,0,31468,0,23145,0,23145,54613,False,1.0,0.0,23145.0,54613.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-100/BraTS-GLI-02800-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1257219,2038.650390625,702.0059814453125,0.0010603666305541992,66.82691955566406,2167.237548828125,3050.1318359375,3888.817626953125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-100/BraTS-GLI-02800-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1257219,2585.611328125,866.6412353515625,0.0018816017545759678,122.30593872070312,2643.726806640625,5458.9921875,9626.0517578125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-100/BraTS-GLI-02800-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1257219,1363.61572265625,549.7183227539062,0.00047216389793902636,45.33551025390625,1257.342529296875,3210.558349609375,4156.57470703125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-100/BraTS-GLI-02800-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1257169,890.5946044921875,340.9748229980469,1.2465804502426181e-05,16.12863540649414,951.5932006835938,1442.049560546875,2172.43310546875
BraTS-GLI-02800-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7160950,0,38110,0,21972,0,21972,60082,False,1.0,0.0,21972.0,60082.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-101/BraTS-GLI-02800-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1215179,2585.70703125,761.9939575195312,431.81787109375,750.3546142578125,2696.360595703125,3745.4921875,4949.56689453125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-101/BraTS-GLI-02800-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1215179,3034.54052734375,962.9149780273438,559.736328125,1004.51953125,3023.70703125,7205.2880859375,12051.6669921875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-101/BraTS-GLI-02800-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1215179,1691.5682373046875,642.534423828125,180.41259765625,536.3173828125,1508.09130859375,3955.51953125,4870.60009765625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02800-101/BraTS-GLI-02800-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1215179,1007.1541137695312,365.6685791015625,61.57958984375,118.31774139404297,1043.49853515625,1705.82958984375,2798.40771484375
BraTS-GLI-02801-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3]",[],7149462,5423,52952,13195,0,13195,18618,71570,True,1.0,13195.0,18618.0,71570.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-100/BraTS-GLI-02801-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1612191,1701.011474609375,460.20623779296875,0.0006072092801332474,83.91757202148438,1841.987548828125,2271.81787109375,3328.506591796875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-100/BraTS-GLI-02801-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1612191,1988.89208984375,550.62451171875,0.0014333724975585938,126.94210815429688,2068.138671875,3817.04248046875,6808.84423828125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-100/BraTS-GLI-02801-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1612191,812.425048828125,408.5455627441406,0.00011307629756629467,37.62397766113281,691.4866333007812,2286.740234375,2710.7880859375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-100/BraTS-GLI-02801-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1612140,510.0703125,188.57180786132812,0.0001020338386297226,14.956177711486816,534.219970703125,948.551513671875,1568.3094482421875
BraTS-GLI-02801-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3]",[],7145244,4719,59722,11347,0,11347,16066,75788,True,1.0,11347.0,16066.0,75788.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-101/BraTS-GLI-02801-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1552252,1859.34912109375,383.31756591796875,501.81005859375,884.8739013671875,1963.775146484375,2424.40673828125,4056.999755859375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-101/BraTS-GLI-02801-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1552252,2245.350830078125,522.870361328125,621.279296875,1000.077392578125,2275.38720703125,4288.33447265625,7096.2734375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-101/BraTS-GLI-02801-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1552252,733.1109619140625,378.6451721191406,97.2939453125,279.16943359375,594.3809814453125,2130.096435546875,2684.009521484375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02801-101/BraTS-GLI-02801-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1552252,593.9266967773438,205.0647735595703,65.6595458984375,110.40765380859375,612.305419921875,1050.60400390625,1645.3223876953125
BraTS-GLI-02802-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7137198,0,83055,689,90,689,779,83834,True,1.0,689.0,779.0,83834.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-100/BraTS-GLI-02802-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1548888,1886.6597900390625,482.6537780761719,0.00037101109046489,99.61381530761719,2029.39599609375,2477.263671875,4542.4130859375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-100/BraTS-GLI-02802-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1548888,1934.0699462890625,497.5732421875,0.0004462541255634278,128.8421630859375,2005.605712890625,3533.5029296875,7583.70068359375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-100/BraTS-GLI-02802-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1548888,660.5492553710938,318.4371643066406,0.000131451670313254,29.20272445678711,582.2823486328125,1855.5574951171875,2451.29833984375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-100/BraTS-GLI-02802-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1548890,1000.0,336.9294128417969,0.0002447277947794646,34.516815185546875,1064.6787109375,1561.812744140625,2573.939697265625
BraTS-GLI-02802-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2]",[],7179233,0,41799,0,0,0,0,41799,False,1.0,0.0,0.0,41799.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-101/BraTS-GLI-02802-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1562900,2424.502197265625,738.4070434570312,444.439697265625,722.1996459960938,2529.58984375,3514.177734375,4510.22314453125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-101/BraTS-GLI-02802-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1562900,3222.281494140625,1033.8170166015625,620.861328125,1044.7353515625,3236.017578125,7336.392578125,13270.388671875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-101/BraTS-GLI-02802-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1562900,1462.80224609375,596.3223876953125,130.12548828125,434.82177734375,1289.1890869140625,3786.42529296875,4346.2685546875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02802-101/BraTS-GLI-02802-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1562900,1000.0,348.2851257324219,70.97728729248047,131.70855712890625,1045.681884765625,1609.958740234375,2565.94873046875
BraTS-GLI-02803-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7157092,0,15732,0,48208,0,48208,63940,False,1.0,0.0,48208.0,63940.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-100/BraTS-GLI-02803-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1572093,1665.075927734375,493.0137023925781,0.0006930041126906872,79.01770782470703,1831.9354248046875,2315.300048828125,3822.87353515625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-100/BraTS-GLI-02803-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1572093,1835.81591796875,530.1101684570312,0.0009105418575927615,109.95049285888672,1971.340576171875,3186.22216796875,6401.8505859375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-100/BraTS-GLI-02803-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1572093,893.5521850585938,498.39227294921875,0.000145400277688168,38.50755310058594,703.8115234375,2313.026611328125,2746.180908203125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-100/BraTS-GLI-02803-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1572092,432.9761962890625,176.32855224609375,3.993179416283965e-05,10.201956748962402,455.5814208984375,759.7105102539062,1453.483642578125
BraTS-GLI-02803-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7160233,0,13180,0,47619,0,47619,60799,False,1.0,0.0,47619.0,60799.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-101/BraTS-GLI-02803-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1555735,2268.2158203125,750.6973266601562,472.279541015625,749.2315673828125,2416.57470703125,3403.833251953125,4201.23779296875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-101/BraTS-GLI-02803-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1555735,2490.88671875,780.9441528320312,533.41015625,844.76318359375,2589.44677734375,4531.1513671875,8768.5283203125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-101/BraTS-GLI-02803-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1555735,1866.268310546875,837.1819458007812,197.5126953125,615.1902465820312,1545.924560546875,4053.278564453125,5587.53076171875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02803-101/BraTS-GLI-02803-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1555735,895.9940795898438,358.5783996582031,47.42724609375,76.12468719482422,965.40771484375,1527.4425048828125,2723.81103515625
BraTS-GLI-02804-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7130271,1711,77564,11398,88,11398,13197,90761,True,1.0,11398.0,13197.0,90761.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-100/BraTS-GLI-02804-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1392461,1986.5146484375,558.858642578125,2.476607551216148e-05,60.282466888427734,2156.470947265625,2675.09130859375,3309.3984375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-100/BraTS-GLI-02804-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1392461,1951.347900390625,561.7119750976562,2.915952973125968e-05,75.20751953125,2047.026123046875,3656.950927734375,6780.9970703125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-100/BraTS-GLI-02804-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1392461,743.3309936523438,356.5040283203125,3.539493945936556e-06,22.158430099487305,648.1649780273438,2079.943115234375,2611.816162109375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-100/BraTS-GLI-02804-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1392507,653.3729858398438,237.66964721679688,7.433709834003821e-05,13.262691497802734,695.2588500976562,1092.009033203125,1618.424560546875
BraTS-GLI-02804-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7142385,1453,66942,10173,79,10173,11705,78647,True,1.0,10173.0,11705.0,78647.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-101/BraTS-GLI-02804-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1317710,1953.4017333984375,404.75537109375,275.306640625,748.184814453125,2056.85546875,2548.0234375,4517.0615234375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-101/BraTS-GLI-02804-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1317710,1909.0633544921875,460.98760986328125,311.0966796875,784.5654907226562,1922.8671875,3880.47509765625,7344.35498046875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-101/BraTS-GLI-02804-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1317710,736.4955444335938,345.4927062988281,69.479736328125,201.14015197753906,620.4820556640625,2067.1845703125,2570.69921875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02804-101/BraTS-GLI-02804-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1317710,602.5266723632812,200.91067504882812,55.7852783203125,105.73631286621094,620.81396484375,1010.4449462890625,1605.532470703125
BraTS-GLI-02805-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02805-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7151597,0,55010,0,14425,0,14425,69435,False,1.0,0.0,14425.0,69435.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02805-100/BraTS-GLI-02805-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1562847,745.967041015625,252.09010314941406,3.742538683582097e-05,29.532148361206055,793.5055541992188,1120.68017578125,1414.581298828125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02805-100/BraTS-GLI-02805-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1562847,665.7509765625,213.6212615966797,5.196893107495271e-05,39.972171783447266,689.7955932617188,1246.1439208984375,2790.78662109375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02805-100/BraTS-GLI-02805-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1562847,897.2274780273438,378.02783203125,2.4879156626411714e-05,33.78114318847656,818.650146484375,2028.721923828125,2591.609619140625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-02805-100/BraTS-GLI-02805-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1562881,398.89007568359375,157.18014526367188,0.00013194169150665402,11.467787742614746,414.5989685058594,759.0824584960938,985.5670166015625
